Site;Treat;Block;Plot;Year;Date;Registrator;IDS;MS;IDG;X;Y;LSL;NL;LL;NFS;NFL;NFL1;NFL2;NFL3;NFL4;NB;NB1;NB2;NB3;NB4;NC;NC1;NC2;NC3;NC4;NC5;NC6;NAC;NAC1;NAC2;seedl;juvinale;comment
Skj;;1;4;2018;20.08.2018;SY;9;;;21;7,5;27;3;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;10;;;21;8,5;6;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;4;2018;20.08.2018;SY;11;;;8,5;5,5;17;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;4;2018;20.08.2018;SY;12;;;10;21,5;6;3;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;4;2018;20.08.2018;SY;13;;;10;23,5;6;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;4;2018;20.08.2018;SY;14;;;10,5;25;19;1;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;1;;;21;22;17;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;2;;;21,5;21,5;24;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;3;;;23,5;24;10;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;4;;;26;21,5;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;5;2018;20.08.2018;SY;5;;;0,5;12,5;14;6;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;6;;;13,5;14;4;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;5;2018;20.08.2018;SY;7;;;18,5;15;3;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;5;2018;20.08.2018;SY;8;;;30,5;12,5;4;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;5;2018;20.08.2018;SY;9;;;33;12,5;3;3;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;10;;;31;8;18;5;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;11;;;13;4,5;11;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;5;2018;20.08.2018;SY;12;;;13;0,5;15;5;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;5;2018;20.08.2018;SY;13;;;20;0;23;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;6;2018;20.08.2018;SY;1;;;0,5;21;22;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;6;2018;20.08.2018;SY;2;;;4;24;6;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;6;2018;20.08.2018;SY;3;;;7,5;22;23;6;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;6;2018;20.08.2018;SY;4;;;4,5;23,5;7;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;1;6;2018;20.08.2018;SY;5;;;15;15;23;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;1;6;2018;20.08.2018;SY;6;;;17;15,5;26;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;1;;;8,5;21;8;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;1;2018;20.08.2018;RG;2;;;22,5;21,5;7;3;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;1;2018;20.08.2018;RG;3;;;22,5;21;13;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;1;2018;20.08.2018;RG;4;;;28;22,5;20;4;12;1;0;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;5;;;28,5;21;31;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;6;;;31;23,5;11;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;7;;;31,5;21,5;22;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;8;;;30;19;9;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;1;2018;20.08.2018;RG;9;;;31,5;16;31;4;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;10;;;32;16;27;4;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;11;;;32,5;18,5;16;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;12;;;34;15,5;27;8;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;13;;;34;20;25;4;18;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;14;;;29,5;14;29;6;16;2;0;0;0;0;;0;0;0;;;6;3;3;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;15;;;35;13;18;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;flower stem between 14
Skj;;2;1;2018;20.08.2018;RG;16;;;33;11;20;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;1;2018;20.08.2018;RG;17;;;34,5;4,5;28;6;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;1;;;17,5;23;20;5;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;2;;;19;23;16;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;3;;;24;24,5;17;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;4;;;21;22,5;16;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;5;;;19,5;20;23;5;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;6;;;21,5;19,5;20;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;7;;;3,5;18;20;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;8;;;5,5;17,5;25;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;9;;;24,5;19;18;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;10;;;19;14;7;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;2;2018;21.08.2018;KM;11;;;23;7;15;5;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;12;;;24;6,5;28;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;2;2018;21.08.2018;KM;13;;;6;4;26;2;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;3;2018;21.08.2018;SY;1;;;1;18,5;12;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;3;2018;21.08.2018;SY;2;;;1,5;18;17;2;11;1;2;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;3;2018;21.08.2018;SY;3;;;2,5;11;18;6;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;3;2018;21.08.2018;SY;4;;;5;11,5;19;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;3;2018;21.08.2018;SY;5;;;6,5;10,5;10;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;3;2018;21.08.2018;SY;6;;;14,5;13;14;7;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;3;2018;21.08.2018;SY;7;;;21;14,5;11;7;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;4;2018;21.08.2018;KM;1;;;6,5;23;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;4;2018;21.08.2018;KM;2;;;16,5;24,5;7;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;4;2018;21.08.2018;KM;3;;;1;18;16;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;4;2018;21.08.2018;KM;4;;;24;16;20;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;4;2018;21.08.2018;KM;5;;;12,5;11;12;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;4;2018;21.08.2018;KM;6;;;13,5;11,5;12;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;4;2018;21.08.2018;KM;7;;;3;3,5;3;3;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;4;2018;21.08.2018;KM;8;;;4;1;10;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;4;2018;21.08.2018;KM;9;;;5;2,5;4;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;4;2018;21.08.2018;KM;10;;;6;5;8;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;4;2018;21.08.2018;KM;11;;;18;1,5;4;2;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;2;5;2018;21.08.2018;SY;1;;;23;24,5;24;4;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;2;;;23,5;22,5;25;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;3;;;25,5;23;28;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;4;;;28,5;23;26;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;5;;;28,5;20;29;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;6;;;30;23,5;33;3;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;7;;;30;25;22;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;8;;;34;21,5;22;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;9;;;34,5;20;18;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;10;;;34,5;24;25;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;11;;;4;16;7;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;12;;;4,5;16;13;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;13;;;5,5;15;18;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;14;;;22,5;19,5;26;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;15;;;31,5;18,5;22;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;16;;;2,5;12,5;17;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;17;;;3;11,5;21;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;18;;;11;15,5;20;5;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;19;;;3,5;9;18;9;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;20;;;31,5;5;12;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;2;5;2018;21.08.2018;SY;21;;;4;3;21;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;22;;;2;3,5;11;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;23;;;30,5;2;17;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;5;2018;21.08.2018;SY;24;;;23;24;34;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;1;;;10;22;20;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;2;;;1;16,5;32;5;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;3;;;9,5;17;20;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;4;;;11;14,5;25;5;17;1;1;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;5;;;7,5;3,5;27;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;6;;;6,5;2,5;10;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;7;;;6;2,5;15;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;8;;;7;0,5;23;3;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;9;;;7,5;2,5;21;2;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;2;6;2018;21.08.2018;KM;10;;;7;6,5;10;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;1;2018;18.08.2018;KM;1;;;20;22,5;6;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;1;2018;18.08.2018;KM;2;;;11,5;18;9;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;1;2018;18.08.2018;KM;3;;;4,5;11;8;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;1;2018;18.08.2018;KM;4;;;16;13;5;3;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;1;2018;18.08.2018;KM;5;;;18;14;10;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;1;2018;18.08.2018;KM;6;;;17;13;6;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;3;1;2018;18.08.2018;KM;7;;;10,5;6;12;6;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;2;2018;20.08.2018;KM;1;;;15;23,5;4;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;3;2;2018;20.08.2018;KM;2;;;3,5;16;3;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;2;2018;20.08.2018;KM;3;;;4;16;4;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;2;2018;20.08.2018;KM;4;;;25;2,5;14;7;12;2;0;0;0;0;;0;0;0;;;4;2;2;;;;;0;;;no;no;
Skj;;3;2;2018;20.08.2018;KM;5;;;26,5;4;8;5;14;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;2;2018;20.08.2018;KM;6;;;27,5;4;10;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;2;2018;20.08.2018;KM;7;;;35;4,5;10;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;3;3;2018;20.08.2018;KM;1;;;32,5;22;9;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;2;;;30;20;6;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;3;;;34,5;14,5;9;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;4;;;28;13,5;10;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;5;;;27,5;12;18;3;13;1;0;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;6;;;28,5;10;12;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;7;;;32,5;13;7;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;8;;;34;12,5;5;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;3;2018;20.08.2018;KM;9;;;11;2;6;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;3;2018;20.08.2018;KM;10;;;20,5;4,5;7;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;4;2018;18.08.2018;KM;1;;;2;25;10;5;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;2;;;6,5;22,5;17;5;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;3;;;16;21;18;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;4;;;1;18,5;15;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;5;;;20,5;17,5;12;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;6;;;32,5;17,5;20;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;7;;;2;14,5;15;7;17;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;8;;;1,5;14;20;4;16;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;10;;;16,5;10,5;5;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;4;2018;18.08.2018;KM;11;;;21;14,5;14;4;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;12;;;22;14;9;2;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;13;;;28,5;10,5;12;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;4;2018;18.08.2018;KM;14;;;31;12;8;3;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;4;2018;18.08.2018;KM;15;;;31,5;8;11;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;16;;;31,5;7;8;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;17;;;33;7,5;9;3;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;18;;;35;9;11;5;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;19;;;11;2;9;3;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;3;4;2018;18.08.2018;KM;20;;;13,5;4,5;15;3;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;21;;;13,5;3,5;16;4;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;22;;;14;1,5;19;3;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;4;2018;18.08.2018;KM;23;;;14;0;28;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;5;2018;19.08.2018;SY;1;;;1;25,5;16;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;5;2018;19.08.2018;SY;2;;;30;6,5;12;4;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;5;2018;19.08.2018;SY;3;;;30,5;7;7;3;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;5;2018;19.08.2018;SY;4;;;19,5;2,5;4;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;3;5;2018;19.08.2018;SY;5;;;30;6,5;3;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;5;2018;19.08.2018;SY;6;;;22;6;3;2;5;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;3;6;2018;21.08.2018;KM/SY;1;;;5;22;13;5;8;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;6;2018;21.08.2018;KM/SY;2;;;16;14;13;2;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;3;6;2018;21.08.2018;KM/SY;3;;;16;13;8;2;3;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;6;2018;21.08.2018;KM/SY;4;;;8;4;8;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;yes;no;
Skj;;3;6;2018;21.08.2018;KM/SY;5;;;24,5;8;24;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;1;2018;20.08.2018;SO/KM;1;;;23,5;9;9;2;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;4;1;2018;20.08.2018;SO/KM;2;;;10,5;6;15;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;4;1;2018;20.08.2018;SO/KM;4;;;25,5;1;16;3;7;0;0;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;
Skj;;4;1;2018;20.08.2018;SO/KM;5;;;26;4;15;5;9;0;0;0;0;0;;0;0;0;;;3;0;0;;;;;0;;;no;no;
Skj;;4;2;2018;20.08.2018;KM/SO;1;;;12;18;28;4;13;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;2;2018;20.08.2018;KM/SO;2;;;12,5;19;20;3;11;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;2;2018;20.08.2018;KM/SO;3;;;32;17;25;4;15;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;2;2018;20.08.2018;KM/SO;4;;;25;12;17;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;2;2018;20.08.2018;KM/SO;5;;;14,5;8;18;2;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;2;2018;20.08.2018;KM/SO;6;;;22;9;13;3;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;2;2018;20.08.2018;KM/SO;7;;;13;3;7;3;2;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;4;2;2018;20.08.2018;KM/SO;8;;;17;5;8;4;4;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;yes;
Skj;;4;3;2018;18.08.2018;SO/KM;1;;;4;24,5;15;4;9;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;2;;;6;23;14;4;10;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;3;;;10;21;6;4;6;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;4;;;14;23,5;20;6;12;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
Skj;;4;3;2018;18.08.2018;SO/KM;5;;;2;18;13;2;7;0;0;0;0;0;;0;0;0;;;0;0;0;;;;;0;;;no;no;
